age,sister,v116,v117,v118,v119,v120,v121,v122,v123,v124,v125,v126,v127,v128,v129,v130,v131,v132,v133,v134,v135,v136,v137,v138,v139,v140,v141,v142,v143,v144,v145,v146,v147,v148,v149,v150,v151,v152,v153,v154,v155,v156,v157,v158,v159,v160,v161,v162,v163,v164,v165,v166,v167,v168,v169,v170,v171,v172,v173,v174,v175,v176,v177,v178,v179,v180
40,5935,4,5,5,3,2,1,1,3,4,1,2,4,4,5,1,2,5,2,3,4,3,1,1,3,1,3,2,5,1,2,4,2,1,1,1,4,1,5,3,5,1,2,2,3,2,2,5,1,2,1,5,4,4,2,3,4,5,1,3,1,5,5,3,4,4
30,39818,5,2,4,4,4,4,2,4,2,2,2,2,5,5,3,4,5,4,4,4,2,1,3,1,4,4,2,5,1,4,5,2,2,2,2,4,2,4,1,4,2,4,5,2,5,1,5,1,2,1,5,4,4,1,5,5,4,1,2,1,2,4,4,4,2
50,691,5,4,2,4,5,4,1,2,1,1,5,1,4,1,3,3,4,1,3,1,1,2,1,1,4,5,1,5,1,4,2,1,3,2,4,1,5,5,2,2,1,3,1,5,2,4,4,1,1,1,4,5,4,1,2,4,2,1,2,1,1,1,3,4,3
30,6716,4,2,3,3,2,4,2,5,3,3,2,1,1,5,5,2,3,3,4,5,3,2,1,1,2,5,1,4,1,2,4,2,1,2,2,3,2,4,3,2,1,2,3,1,4,1,5,2,2,2,2,2,3,1,5,5,4,1,3,2,3,2,3,3,3
40,8072,1,1,3,4,4,1,2,5,3,1,1,1,1,5,1,2,5,1,4,5,1,1,1,1,1,4,1,3,3,1,1,1,1,1,1,1,1,1,1,5,1,1,4,1,1,1,5,1,1,1,1,1,5,5,3,5,3,1,3,1,1,3,2,2,3
40,88474,4,1,2,2,2,3,4,2,2,5,2,2,1,5,1,2,5,1,2,4,1,2,1,1,2,5,1,5,1,1,2,2,1,4,1,2,1,5,1,2,1,1,5,1,5,4,4,1,1,1,2,4,5,2,4,2,1,1,2,1,1,1,1,3,2
60,10186,4,2,5,2,1,2,1,5,5,4,3,5,2,5,1,4,1,3,4,5,4,1,3,2,5,3,4,5,5,5,1,2,2,3,5,4,4,5,3,5,1,5,5,3,2,4,5,1,1,2,4,4,1,3,5,5,3,1,4,4,4,5,2,5,3
70,57975,4,1,1,2,1,4,2,1,1,5,2,3,4,5,3,4,5,2,3,5,1,1,1,2,1,5,3,3,1,5,4,4,1,2,4,4,1,1,3,2,1,1,2,5,5,3,2,1,1,1,3,3,4,1,1,1,3,1,1,1,2,2,4,4,3
60,37248,3,4,2,1,1,1,1,5,2,5,5,1,1,5,5,2,4,1,4,5,1,2,2,5,1,5,1,5,1,5,5,1,1,2,2,4,2,2,5,5,1,2,5,1,4,1,3,4,5,1,5,5,5,2,5,5,5,2,4,4,4,2,5,4,5
30,52535,4,1,4,4,5,1,1,5,1,4,1,1,1,5,1,4,5,2,5,5,1,1,1,1,5,5,1,4,1,1,4,1,1,2,1,2,2,5,1,5,4,3,5,1,5,2,5,1,1,2,1,1,4,5,5,3,4,5,1,1,4,4,1,4,2
80,64200,4,2,5,4,2,5,1,2,4,5,5,5,5,2,4,5,5,5,5,4,1,4,1,4,5,5,4,5,1,5,5,2,5,5,2,5,5,1,5,5,1,2,5,5,5,5,1,2,2,2,5,4,5,5,4,5,5,5,5,5,5,5,5,5,2
50,94213,2,2,1,4,2,1,3,4,1,2,2,1,2,4,2,2,4,1,5,4,2,2,1,1,1,4,2,2,1,2,2,2,1,1,2,4,4,4,2,2,1,1,4,2,4,2,4,1,1,2,2,2,4,1,4,4,2,2,2,1,4,2,1,2,2
30,6200,5,4,5,4,1,4,1,5,5,4,4,4,1,4,3,3,4,5,1,4,5,4,1,4,2,4,5,3,2,4,5,3,1,3,3,4,3,4,3,4,3,3,4,3,4,3,5,4,4,2,3,3,3,2,2,1,1,1,3,4,3,5,3,4,3
50,223,2,1,2,5,1,1,3,5,1,3,2,2,2,5,1,2,5,3,5,5,1,1,1,1,1,3,3,5,2,2,5,2,1,3,1,2,2,5,1,5,4,2,4,2,4,1,4,1,1,1,3,4,5,1,4,5,2,4,4,1,2,4,2,4,4
30,60387,5,2,5,2,2,4,2,4,2,2,1,1,4,5,4,4,1,2,5,5,2,1,1,2,2,5,1,2,1,4,5,2,1,2,5,4,2,2,2,5,1,2,5,1,2,1,5,2,1,1,2,1,5,2,5,5,4,1,4,1,4,4,4,5,4
30,35302,5,1,5,4,1,4,4,5,1,4,1,1,2,1,1,4,5,4,5,5,2,1,5,1,4,1,4,5,1,4,5,1,1,2,1,1,2,5,4,4,1,2,2,1,2,2,5,1,1,2,2,4,5,1,4,1,5,4,4,1,2,2,2,2,2
30,7028,2,2,4,4,4,2,2,5,2,5,2,2,1,2,2,4,2,4,4,5,1,2,1,1,1,2,2,4,2,5,5,2,1,2,2,4,2,4,2,4,2,2,4,4,5,4,4,4,4,1,2,2,4,1,4,4,4,1,4,1,4,4,4,5,4
30,55674,3,4,4,2,1,1,1,5,1,4,2,1,1,5,4,4,5,1,1,5,4,2,1,2,5,4,4,2,1,2,2,4,3,1,2,4,1,4,3,5,3,3,2,1,5,2,5,1,5,1,3,2,5,1,2,3,1,1,1,4,2,3,2,5,2
60,69843,4,2,5,4,4,5,3,5,5,5,2,5,2,1,5,4,5,4,5,4,3,2,1,5,5,4,2,5,4,5,4,3,4,4,5,5,4,4,4,5,4,2,4,4,5,4,4,3,3,3,5,4,5,5,3,4,4,3,5,4,5,5,4,5,5
30,93078,5,1,2,3,1,3,4,5,2,2,1,5,4,4,4,4,2,4,2,4,5,1,1,1,4,5,5,5,1,4,4,1,1,3,1,1,1,5,2,5,1,3,3,2,5,1,5,3,2,4,4,4,3,2,4,1,3,3,4,4,2,2,2,3,3
70,108848,3,5,5,5,3,5,1,5,4,5,5,3,3,5,4,5,5,3,5,5,5,1,3,3,5,5,1,1,3,2,5,4,1,5,3,5,4,5,5,5,1,3,3,1,5,3,5,1,1,3,5,5,5,5,5,5,5,5,5,5,3,5,5,5,3
30,49761,5,3,4,5,4,5,3,5,1,4,1,3,1,5,5,3,5,5,5,5,1,1,1,1,1,1,1,5,1,4,5,5,3,4,3,5,2,5,1,5,1,1,5,1,3,1,5,1,4,1,1,4,5,2,5,4,3,1,5,1,3,2,4,5,3
60,90565,4,1,4,2,1,2,2,1,2,4,2,1,1,5,1,1,5,4,4,4,1,1,1,1,2,1,2,5,1,4,1,1,1,2,1,2,4,5,5,5,1,2,3,2,5,1,4,1,5,1,1,3,5,1,5,5,1,4,1,2,4,2,4,5,2
50,18709,4,2,4,4,4,4,2,4,4,4,4,5,4,4,2,3,4,4,4,4,2,1,2,2,2,4,4,4,1,5,5,1,2,2,1,4,4,4,4,5,2,2,2,2,5,3,4,2,1,1,4,2,4,1,4,5,4,4,4,2,3,5,4,5,4
30,109762,5,3,3,4,3,3,3,5,4,4,4,3,5,5,2,4,5,4,3,4,2,2,1,1,1,3,4,3,3,4,5,4,3,3,2,3,2,5,2,5,4,4,4,3,3,1,4,3,1,3,3,3,5,3,4,5,4,4,5,2,2,4,3,4,4
30,82841,3,2,4,4,1,4,2,5,2,1,2,3,3,5,2,3,5,4,4,5,2,3,3,1,4,3,4,4,1,4,4,2,3,2,1,2,1,5,1,4,1,1,5,2,5,4,5,1,1,1,4,3,5,1,4,5,4,1,4,1,3,4,5,3,4
30,67780,1,1,3,5,5,5,1,3,3,5,3,4,5,5,3,3,5,3,3,5,5,1,3,3,1,3,1,1,3,1,5,3,1,4,5,1,1,1,5,4,1,3,5,1,5,3,5,1,5,5,5,5,5,1,5,5,5,1,1,4,5,5,2,5,4
40,65083,5,1,5,5,1,5,4,5,5,4,2,5,5,1,2,5,5,4,5,5,4,1,1,1,2,3,4,5,2,1,2,1,1,3,2,2,2,5,2,5,1,2,2,5,5,1,5,1,1,2,3,2,5,1,2,5,4,1,4,2,4,4,2,5,4
30,44501,4,2,5,5,1,1,4,5,2,2,2,2,2,1,1,5,5,2,4,5,2,1,2,1,4,3,2,3,1,1,5,2,1,3,2,2,1,4,2,5,1,1,4,2,1,1,5,1,1,2,1,4,5,1,5,4,2,1,3,1,4,2,2,3,3
70,70426,5,1,3,4,2,5,2,5,3,2,1,3,3,5,4,2,5,2,4,5,3,1,3,4,5,3,2,5,2,2,5,3,2,1,2,4,3,5,2,4,2,2,5,3,5,2,5,1,1,1,4,5,5,3,4,5,4,4,3,3,2,5,4,2,2
50,26497,5,2,5,4,4,4,1,3,4,5,4,1,5,5,1,2,4,2,4,4,3,1,1,2,4,5,4,4,4,4,5,3,3,3,3,5,3,5,4,5,1,4,3,4,5,1,5,4,1,3,4,4,5,1,4,5,2,3,4,4,2,4,3,4,3
60,112594,2,1,3,3,3,3,3,3,2,4,1,1,1,4,1,4,2,1,3,4,3,2,1,1,1,5,1,4,1,3,5,1,3,4,3,3,3,5,1,4,2,3,2,2,5,3,4,1,2,1,4,3,5,2,3,5,4,3,3,2,3,2,3,4,1
30,12443,5,3,5,4,3,5,2,4,5,5,1,5,4,3,4,4,4,2,4,3,4,2,2,4,5,5,5,4,1,1,4,1,1,5,5,5,4,5,1,5,1,3,2,4,5,3,3,4,5,1,5,4,5,1,3,5,5,5,2,2,2,4,2,1,1
50,35809,5,3,4,4,1,2,2,3,1,4,1,2,2,5,2,4,3,2,2,3,1,1,3,2,4,3,1,4,2,2,3,3,5,2,2,4,3,4,2,4,2,2,2,3,5,1,4,2,3,1,4,2,3,2,3,3,4,1,3,2,2,2,3,2,1
40,97262,2,2,1,5,1,1,2,5,1,4,1,1,2,5,1,3,5,2,5,4,3,1,1,1,2,5,2,4,1,3,4,1,3,3,1,4,2,5,1,4,3,1,5,1,4,3,3,1,4,1,3,2,4,1,4,4,2,3,4,2,4,4,1,4,3
50,12589,4,4,4,2,2,3,1,4,4,2,1,1,2,4,1,1,5,1,5,5,1,1,1,1,1,5,1,5,2,4,5,1,2,4,4,2,2,5,2,5,1,5,4,1,1,1,2,1,1,1,2,2,5,2,3,5,2,1,2,2,2,4,1,4,1
60,89028,4,1,4,5,1,4,3,1,4,5,4,4,4,1,3,3,5,3,2,5,4,1,3,3,4,3,2,4,4,5,5,4,3,3,3,4,4,5,2,4,3,2,3,1,5,2,5,1,1,3,3,3,4,2,4,5,5,3,3,2,4,4,4,5,4
80,11998,2,2,4,4,4,3,1,2,4,5,3,1,4,5,4,4,5,3,5,4,3,1,1,2,1,3,3,3,3,5,5,3,4,5,1,2,1,5,3,5,2,3,2,2,5,3,4,1,1,1,4,4,5,2,5,5,1,5,4,4,4,5,4,3,4
60,121935,2,1,5,4,1,1,4,1,1,2,1,1,1,5,1,4,5,1,5,5,4,1,1,1,4,5,1,4,1,2,2,2,1,1,1,1,1,5,1,5,2,2,2,1,5,1,5,1,4,1,4,4,5,1,4,5,1,1,4,4,4,4,2,5,2
60,18229,4,4,1,4,2,1,1,3,1,5,4,1,1,5,4,2,5,1,2,4,4,2,1,2,4,3,3,5,1,4,1,4,3,4,2,4,4,5,4,4,3,4,4,4,5,4,4,1,2,1,3,1,5,4,4,5,2,1,1,2,4,4,2,5,4
60,50160,5,4,5,5,4,4,1,2,5,5,2,2,1,5,1,2,4,2,4,4,2,1,1,1,4,5,1,5,1,5,2,1,4,4,2,5,4,5,4,5,2,4,2,2,5,4,5,1,2,1,4,4,4,2,4,5,5,1,5,4,5,5,4,5,4
60,9958,4,2,3,5,4,3,1,4,5,1,4,1,2,5,1,3,3,1,3,2,1,1,1,2,2,2,2,5,3,5,2,2,2,4,5,5,5,5,4,2,5,4,2,2,4,1,5,2,5,4,5,1,5,2,5,5,5,5,3,5,4,5,5,5,3
70,84307,5,4,5,5,5,4,1,3,5,5,5,2,4,4,4,3,4,5,4,1,5,2,2,2,4,4,5,4,1,5,5,5,4,5,5,5,4,1,5,5,5,5,4,1,5,5,3,2,1,1,5,4,3,5,5,5,5,5,5,1,3,5,5,5,1
30,61597,5,3,3,4,5,4,4,5,4,5,5,3,3,5,4,3,5,5,3,3,1,3,3,3,5,5,3,3,2,3,3,3,5,3,3,5,5,5,5,3,3,3,3,4,3,3,3,3,5,5,5,3,3,4,5,5,5,5,5,3,3,3,3,5,3
60,1861,5,4,5,4,2,1,1,1,5,5,1,2,3,2,1,2,5,1,2,2,5,2,1,4,4,5,4,2,2,5,5,1,4,5,4,4,5,5,3,5,4,3,4,4,5,2,5,1,1,1,5,1,1,3,2,5,1,1,2,4,4,5,1,4,2
60,123858,5,2,2,4,2,2,2,5,3,2,2,4,4,5,2,3,4,1,5,5,1,1,1,1,4,5,3,5,1,1,5,1,1,1,1,2,1,5,2,5,3,3,4,1,5,1,5,1,1,1,4,4,5,1,5,5,5,5,3,2,4,4,3,1,3
40,20689,4,3,5,4,5,2,1,5,2,5,4,2,4,5,2,2,4,1,2,5,2,1,3,2,4,2,4,4,1,2,5,2,1,4,2,4,1,5,1,2,1,2,1,4,5,4,5,1,1,1,4,4,5,1,1,4,2,4,5,4,2,4,1,4,1
40,58510,4,1,4,5,2,3,2,5,4,1,1,1,1,4,3,4,5,3,2,4,1,5,3,2,4,5,5,5,1,3,5,3,1,2,1,3,1,5,3,5,1,5,4,1,5,1,3,1,4,3,4,2,3,1,4,3,5,3,4,1,3,3,4,3,3
30,72774,2,1,1,4,2,2,2,3,1,2,1,2,2,3,1,4,4,4,5,5,1,1,1,1,2,5,2,4,1,2,2,1,1,4,1,2,4,5,4,5,1,1,4,1,5,2,5,1,1,2,1,4,2,1,4,4,4,1,4,4,2,4,4,2,1
30,100070,5,4,4,5,3,4,1,5,3,5,2,4,2,5,1,4,5,1,5,5,4,1,2,1,2,4,4,5,1,5,5,2,4,5,4,5,1,3,2,5,1,1,5,1,5,2,5,3,5,1,4,4,5,1,5,5,5,2,5,1,4,5,4,5,1
60,24516,2,3,5,2,4,3,3,3,3,2,1,3,1,4,1,2,5,3,3,2,1,2,1,2,4,4,1,2,2,5,2,2,3,2,1,4,3,5,2,3,1,5,3,4,5,2,3,1,4,1,4,5,5,3,1,5,4,2,1,4,2,4,4,2,1
70,16109,4,1,3,5,4,3,3,5,2,5,5,4,3,4,4,5,5,4,4,3,2,1,3,2,2,4,4,4,4,5,5,2,1,4,4,5,1,2,2,5,1,1,5,4,5,3,3,1,1,1,5,4,5,1,5,5,5,4,1,5,5,4,4,4,3
40,34256,1,2,3,4,1,3,2,5,3,4,1,4,1,5,1,3,5,1,5,5,1,1,1,1,1,3,4,4,1,4,5,1,1,5,3,4,2,4,1,4,1,1,2,4,4,3,5,1,1,1,3,4,5,1,5,4,3,3,4,1,2,4,5,4,1
30,51675,4,2,5,4,2,3,3,5,2,2,1,2,2,5,1,2,5,2,2,4,1,1,1,1,1,3,1,4,2,4,4,2,1,4,1,2,4,5,1,4,1,1,1,1,4,1,5,1,4,2,2,3,4,1,1,5,1,4,2,1,2,4,2,2,1
50,24731,5,4,5,5,4,1,2,2,2,2,1,2,5,5,1,1,5,1,1,5,1,1,1,1,1,5,1,1,1,1,5,1,1,1,2,5,1,5,1,5,1,1,5,1,5,1,5,1,1,1,1,2,2,1,5,1,1,1,2,5,1,4,1,4,2
60,91409,3,2,2,4,2,3,2,2,4,4,2,2,2,4,4,4,5,4,3,5,4,2,2,2,3,4,4,4,2,4,4,2,1,2,2,4,2,5,2,4,2,3,5,1,4,2,1,3,4,1,2,3,4,2,4,4,4,1,5,3,4,4,4,4,2
60,74091,5,4,4,5,5,3,1,4,4,4,5,1,5,5,2,5,5,1,4,5,1,2,1,4,4,3,3,5,3,2,5,4,3,5,5,5,5,5,5,5,2,3,5,1,5,4,5,3,4,3,4,3,5,4,3,5,5,1,4,2,3,4,4,2,3
50,44699,5,3,5,2,4,4,2,5,2,5,3,4,2,5,2,3,5,1,3,4,4,2,3,2,2,5,4,4,3,4,5,2,3,5,2,4,4,5,5,5,4,3,4,2,5,3,4,1,4,3,5,4,3,4,5,3,5,3,3,4,3,4,4,5,4
30,70729,4,1,4,4,2,1,2,3,2,2,1,1,1,5,1,2,5,2,3,4,1,1,2,1,4,4,1,4,2,2,5,2,1,2,1,2,2,5,1,5,1,1,4,3,2,2,4,1,1,4,2,4,4,1,5,1,2,4,2,1,2,4,2,2,2
40,100369,4,1,2,2,1,3,3,5,2,2,1,2,1,5,2,3,5,4,5,5,1,2,1,1,1,5,1,5,2,2,5,2,1,2,2,2,1,4,1,5,1,1,5,1,4,1,1,1,3,1,1,4,4,1,5,4,2,3,3,1,2,2,3,1,2
60,91687,4,2,4,4,4,4,2,3,4,4,4,4,4,4,4,3,4,2,4,3,3,2,1,5,4,5,3,4,2,5,2,3,4,4,5,5,5,4,5,4,5,5,4,2,4,3,5,5,4,3,5,4,4,4,3,4,5,3,5,4,3,5,4,5,4
60,96614,2,3,5,5,5,3,1,5,5,5,1,4,2,5,4,4,5,4,4,5,4,2,3,3,5,5,4,4,1,5,4,4,4,3,1,5,5,5,4,4,4,5,4,3,5,2,5,4,4,1,4,5,4,5,5,5,4,3,3,4,4,5,4,5,3
60,115259,4,1,5,4,4,5,1,5,5,5,4,4,4,5,2,2,4,2,3,2,2,2,2,4,1,5,1,5,1,2,5,2,4,4,4,5,5,5,4,4,2,5,4,4,5,1,5,4,2,3,4,5,5,2,2,5,5,2,4,2,1,5,4,5,4
50,31675,4,1,4,4,1,3,2,2,4,5,4,4,4,5,4,3,3,3,3,4,2,2,3,2,4,4,4,4,2,4,4,2,1,2,3,5,4,3,4,4,1,2,3,2,4,4,5,5,4,1,4,4,5,1,2,1,2,2,3,4,3,2,4,3,2
40,58984,5,1,1,5,1,1,3,5,1,1,1,1,1,5,4,3,5,1,5,5,1,1,1,2,3,5,3,4,1,1,5,1,1,1,1,4,1,4,1,5,3,3,5,1,1,1,5,1,1,3,2,5,5,1,5,5,3,1,4,1,1,4,1,1,1
30,26243,5,1,3,4,1,1,3,4,1,1,1,1,2,5,1,5,5,1,3,5,3,2,1,1,1,3,2,4,1,4,5,1,3,1,1,2,1,3,1,4,1,1,5,1,4,1,5,1,4,4,2,2,4,1,4,4,2,2,3,1,2,4,4,3,4
30,16755,2,4,1,5,4,2,1,5,1,5,1,2,1,5,1,4,5,1,2,5,5,1,1,1,2,5,1,2,1,4,2,2,1,2,4,4,4,5,1,1,1,1,4,1,2,2,5,1,4,1,5,2,4,1,2,5,5,5,4,1,1,4,2,5,2
80,126680,4,4,4,4,1,5,1,3,4,5,2,4,4,4,4,4,4,1,4,5,5,5,1,4,4,4,2,4,1,4,4,1,4,4,5,4,4,1,4,4,1,1,4,4,4,4,5,5,4,4,5,4,5,4,5,5,5,1,4,5,2,4,5,5,5
80,82672,4,2,5,5,5,5,2,5,5,5,5,5,5,5,5,4,5,3,5,4,5,5,1,5,2,5,2,5,5,5,2,4,4,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5
30,53305,3,5,5,2,2,5,2,5,4,5,5,1,5,5,4,4,1,4,3,4,4,1,1,2,5,5,5,4,1,5,1,1,1,3,4,4,1,5,5,4,1,4,1,1,5,2,4,4,1,1,4,4,4,1,2,5,2,2,4,2,3,4,5,5,5
50,103391,4,1,5,5,1,5,3,5,1,1,1,1,1,5,1,4,5,2,4,5,1,1,1,1,1,5,1,5,1,1,2,4,1,2,1,1,1,5,1,5,1,1,5,1,5,1,5,1,1,2,4,2,5,1,3,1,5,1,3,1,2,4,1,3,5
40,64315,5,5,3,5,3,5,3,5,3,3,5,5,5,5,1,3,3,1,3,3,1,1,1,1,1,5,5,5,1,5,5,1,1,3,1,5,1,5,1,5,1,1,3,1,3,5,5,1,1,1,3,3,5,1,3,5,5,3,3,5,5,5,3,5,3
50,63936,4,2,4,2,2,4,2,5,4,2,1,4,2,5,4,2,4,3,2,4,5,1,2,2,5,3,4,1,1,4,5,4,2,4,2,4,4,5,1,4,4,4,5,4,5,5,5,2,2,1,1,4,5,4,4,4,4,4,5,2,4,5,4,2,4
60,61300,2,1,4,4,1,5,1,5,4,5,1,1,1,5,4,5,5,2,2,5,1,1,1,1,1,2,1,2,1,5,2,4,2,5,5,5,1,5,5,4,1,2,5,1,5,5,5,1,1,1,4,4,5,1,4,5,5,2,1,1,1,5,5,5,1
40,110746,5,1,4,2,1,4,1,4,4,5,2,4,4,5,1,4,3,4,4,4,3,1,1,1,4,5,1,4,1,4,5,1,1,2,4,4,1,5,4,2,1,2,5,1,5,1,5,2,1,1,2,1,2,2,2,5,5,1,2,4,5,5,5,5,4
50,34577,2,1,5,2,1,2,2,5,2,5,2,1,1,5,4,3,5,4,4,5,1,2,1,3,2,5,1,3,1,4,5,3,1,4,1,5,3,5,2,2,2,1,4,3,2,2,2,2,2,1,4,4,4,1,4,5,4,5,5,4,3,5,2,2,3
70,63143,4,1,4,5,5,5,4,5,4,5,4,4,1,5,4,4,5,4,1,4,3,2,2,3,5,5,3,4,3,5,4,3,5,4,5,5,1,5,3,5,4,4,2,1,5,5,5,3,1,3,5,3,5,5,3,5,5,4,5,5,3,4,5,5,1
30,21132,5,4,5,2,2,1,1,3,1,5,1,1,1,4,5,3,5,2,4,5,2,2,2,1,5,5,1,1,2,4,2,2,1,4,1,5,1,5,5,5,1,1,5,1,4,4,4,1,1,1,5,5,5,1,1,5,2,2,4,2,4,5,4,2,1
60,110793,5,4,4,3,2,5,2,3,4,5,5,4,4,5,4,4,5,4,3,4,1,2,2,2,4,5,1,5,1,5,4,2,1,4,2,5,4,4,4,5,1,2,5,4,5,4,5,1,5,1,5,4,5,5,4,5,2,5,1,1,5,5,5,5,4
80,15065,2,4,4,2,2,1,3,4,2,5,5,2,3,3,2,3,5,5,5,5,1,3,1,2,4,5,2,5,2,5,5,2,1,1,4,5,5,3,5,5,4,1,4,3,5,3,5,3,3,3,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5
30,14102,4,3,4,5,4,5,2,5,4,5,4,3,1,3,4,4,1,3,3,5,2,4,1,3,4,5,5,4,5,5,5,3,3,4,5,4,4,4,4,4,5,4,5,4,4,4,4,4,1,4,5,5,4,5,5,5,5,2,3,1,4,5,5,5,4
50,104747,2,1,2,5,5,1,1,5,1,5,1,1,1,5,1,2,5,4,2,5,1,1,1,1,1,5,1,2,1,1,1,1,1,1,1,1,1,5,1,2,1,1,4,1,5,1,5,1,1,1,1,1,3,1,1,5,1,4,3,1,1,3,1,3,1
70,24633,5,5,5,4,5,5,1,1,5,5,5,5,5,1,5,1,1,5,1,1,1,5,1,5,5,1,1,5,5,5,1,1,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,1,1,5,5,5,5,1,5,5,5,1,5,5,5,5,5,4
70,19205,3,4,5,4,2,5,1,3,5,5,1,5,4,5,5,4,5,5,4,3,1,2,1,1,4,5,1,4,2,5,5,1,5,4,2,5,4,5,5,4,4,5,4,4,5,5,5,4,3,3,4,4,5,3,4,5,5,5,5,2,3,5,5,5,5
60,110493,5,2,3,5,1,3,1,5,3,5,2,2,3,5,3,4,5,2,4,5,3,2,3,3,5,5,2,5,1,2,2,2,3,4,1,5,4,5,4,5,1,3,3,2,5,4,5,1,5,1,5,3,5,1,5,5,5,5,5,5,5,4,5,4,3
50,95367,2,1,4,4,3,2,3,4,4,2,1,2,1,1,1,2,5,2,3,3,3,1,1,1,2,3,2,5,1,2,4,2,1,2,2,2,2,5,2,4,1,1,3,1,4,1,3,1,1,1,1,3,4,1,2,3,3,1,3,3,1,1,1,3,4
30,120997,4,4,4,4,4,5,2,3,4,2,4,2,4,5,4,5,5,5,3,4,3,1,3,2,4,3,3,4,2,5,4,3,2,4,2,5,5,4,1,4,2,3,4,4,5,4,3,2,3,5,5,3,4,2,3,5,5,3,4,2,4,1,4,5,4
60,118513,5,4,5,4,5,5,4,3,5,5,3,2,3,4,5,3,4,4,4,4,4,2,1,3,4,4,2,5,1,5,4,4,4,2,2,5,4,5,5,4,5,4,3,4,5,4,3,1,5,3,5,4,4,5,4,5,5,4,5,5,5,5,5,4,3
60,18923,4,1,5,4,1,1,1,2,2,4,2,4,4,4,3,2,1,1,3,5,5,1,4,1,3,5,1,5,1,2,5,1,3,1,1,4,1,4,2,5,3,1,4,1,5,4,5,1,2,1,2,4,2,1,4,4,1,1,3,1,3,2,2,4,2
40,112524,4,4,2,4,2,4,1,1,2,1,4,4,3,4,5,2,4,3,3,3,2,3,2,4,2,3,1,2,2,4,2,2,1,2,4,2,4,4,2,4,1,1,2,3,4,3,3,2,3,1,1,2,4,1,2,2,4,2,1,2,3,4,2,4,2
30,91464,3,1,5,4,1,3,3,5,4,4,1,5,3,1,2,4,5,5,4,1,5,3,3,2,5,4,5,4,4,4,4,3,2,4,4,5,3,5,3,4,1,4,3,2,4,1,5,1,5,1,2,4,5,4,4,5,2,1,1,4,5,5,4,5,4
60,56332,5,5,5,5,5,5,1,4,4,4,4,4,5,5,2,4,5,4,2,5,4,1,4,1,4,4,4,2,1,4,5,2,1,1,1,2,1,5,2,5,5,5,4,1,4,1,5,1,1,1,1,4,5,1,2,1,1,1,5,1,2,2,1,2,2
30,40602,4,2,3,2,1,4,1,5,3,5,1,2,3,5,3,3,4,3,3,3,3,2,3,2,4,1,3,1,1,1,1,1,1,4,5,2,3,5,3,3,1,4,3,3,5,2,4,1,3,2,3,3,5,1,3,5,5,3,4,1,3,4,1,4,4
30,35989,2,2,4,5,1,2,3,4,1,2,1,4,2,5,3,1,5,1,5,5,1,2,1,1,1,4,2,5,1,5,5,2,1,4,2,4,4,4,2,4,2,2,2,1,2,2,4,3,4,1,4,3,4,2,3,4,4,2,2,2,2,4,2,5,4
50,59878,4,1,3,1,5,2,2,4,1,5,4,1,1,5,2,4,5,2,4,4,2,2,2,2,4,3,2,4,2,4,4,2,2,4,5,4,2,4,2,4,2,4,4,2,5,4,5,1,1,2,1,2,5,4,4,4,5,1,4,2,4,4,4,4,1
70,16675,1,1,5,5,1,4,2,4,5,5,2,5,4,5,2,4,2,2,2,5,5,1,2,5,2,4,1,5,1,5,5,1,1,4,5,5,2,5,1,5,5,5,4,4,5,2,5,2,1,1,5,4,5,5,4,2,5,5,4,4,5,5,5,5,5
30,122749,4,1,3,4,2,3,4,4,3,2,2,2,2,5,1,3,5,1,3,5,4,1,1,1,1,5,2,4,1,2,5,2,1,2,2,2,1,5,2,5,1,1,2,2,5,2,4,1,1,2,4,4,4,1,3,1,4,3,4,2,3,2,2,2,2
70,63038,4,2,4,5,4,5,2,4,4,5,5,2,4,5,4,4,5,2,3,3,5,1,3,3,4,3,2,2,5,4,4,4,4,2,5,4,2,3,4,4,4,4,4,2,5,3,4,3,5,3,5,4,5,4,2,3,5,4,4,3,3,4,5,5,3
40,121148,5,4,5,2,5,1,1,5,1,5,1,4,1,3,1,1,5,5,2,4,2,1,1,1,1,5,1,5,1,4,4,1,1,4,5,5,4,5,1,5,1,1,5,1,1,1,3,1,4,1,5,1,2,1,2,5,1,3,3,1,1,5,1,4,4
30,51145,2,1,5,5,1,3,4,5,2,2,1,3,2,5,1,3,5,2,5,5,4,1,1,1,2,5,1,5,1,4,5,1,1,2,1,1,1,5,3,5,1,1,5,1,4,3,5,1,2,1,2,4,3,1,5,3,2,3,5,1,2,2,3,2,1
60,26290,2,1,4,5,1,3,3,5,4,5,1,3,1,5,4,5,2,5,4,4,5,1,1,1,5,5,4,4,1,4,5,1,4,4,2,4,1,5,1,5,1,1,4,1,5,1,3,1,1,1,4,2,5,1,4,5,1,5,5,1,3,5,5,3,5
30,72875,5,2,5,5,1,5,1,5,1,5,1,2,1,5,4,3,5,4,5,5,4,1,3,1,2,3,1,5,1,4,5,3,2,2,2,5,2,5,1,5,1,4,5,2,5,1,5,1,2,1,4,5,5,1,4,5,1,1,3,1,3,5,5,3,1
