age,sister,v116,v117,v118,v119,v120,v121,v122,v123,v124,v125,v126,v127,v128,v129,v130,v131,v132,v133,v134,v135,v136,v137,v138,v139,v140,v141,v142,v143,v144,v145,v146,v147,v148,v149,v150,v151,v152,v153,v154,v155,v156,v157,v158,v159,v160,v161,v162,v163,v164,v165,v166,v167,v168,v169,v170,v171,v172,v173,v174,v175,v176,v177,v178,v179,v180
30,117221,1,1,4,5,1,1,1,3,4,4,2,4,1,5,1,4,5,1,2,4,5,1,3,3,4,5,5,5,1,4,5,1,1,2,1,2,1,5,1,5,1,1,2,1,5,1,4,1,1,1,4,4,5,1,1,4,1,1,3,1,1,2,1,1,2
50,57229,5,4,5,4,3,4,2,5,4,5,3,2,4,5,1,2,4,2,2,5,4,1,1,1,1,1,2,3,1,3,5,2,1,2,1,1,2,5,1,1,2,4,5,4,5,4,5,2,1,3,1,3,3,2,4,3,5,4,3,2,2,2,2,4,2
70,129981,2,2,2,4,3,2,1,3,4,5,1,1,4,5,4,2,5,2,4,4,1,4,1,1,2,5,2,2,2,2,4,2,2,4,1,2,1,5,4,2,4,2,4,2,4,4,4,1,4,3,4,2,4,1,5,5,2,4,5,2,4,4,2,3,3
30,119752,1,2,4,4,4,5,3,5,4,2,5,2,3,5,5,3,4,4,4,5,2,1,2,1,2,3,2,4,1,1,5,2,1,1,2,4,4,1,2,5,2,1,5,5,3,4,5,3,2,1,4,3,4,1,5,4,3,2,2,4,3,4,5,5,2
70,14365,1,5,5,5,5,5,4,5,4,5,5,5,4,5,5,5,4,2,4,5,5,4,2,5,5,5,1,5,1,5,1,2,5,5,5,5,5,5,5,5,5,4,2,5,5,5,5,3,1,1,5,2,4,1,3,5,2,1,2,5,4,5,5,2,4
50,110098,5,1,5,3,1,5,1,3,1,5,2,1,1,5,1,1,5,1,1,4,1,1,1,1,1,5,1,2,1,2,2,1,1,3,1,4,1,5,2,5,4,4,5,1,4,3,3,1,1,1,4,3,5,1,5,5,5,1,1,1,4,5,5,2,1
70,15246,4,4,5,4,3,4,3,4,4,4,3,4,1,5,4,4,5,1,4,4,3,3,3,4,3,4,3,3,3,4,3,2,3,2,2,4,3,3,3,4,2,1,4,4,5,4,5,2,2,2,4,3,4,3,3,5,2,3,4,2,2,4,2,4,2
80,30165,5,1,4,5,5,5,3,5,5,5,4,5,5,4,5,4,5,3,4,5,5,2,2,4,1,4,5,4,2,5,4,5,3,4,2,4,2,3,5,5,1,2,3,1,5,1,4,2,5,1,4,5,5,5,1,5,1,3,5,5,4,5,5,5,3
30,104676,5,2,3,4,1,4,2,4,4,4,2,4,2,1,4,4,1,2,3,5,1,2,3,4,5,5,2,2,1,4,5,2,2,4,2,4,2,5,1,5,1,1,2,1,5,1,4,2,4,4,1,2,4,2,2,5,4,4,3,2,2,2,4,1,3
30,60674,2,2,1,5,1,3,4,5,1,4,1,1,3,4,3,4,5,2,1,5,1,1,1,1,2,5,1,5,2,2,2,1,1,4,2,2,1,5,1,5,1,1,2,1,1,2,1,2,4,1,2,5,5,1,2,5,5,2,5,1,1,4,1,2,1
30,47453,4,1,4,4,1,1,1,5,1,2,1,1,1,5,2,4,5,1,5,5,4,1,1,1,5,3,1,5,1,4,4,1,1,4,1,2,1,1,1,5,1,1,5,1,2,1,4,1,1,2,2,1,4,1,2,2,4,5,1,5,3,2,2,4,3
70,120846,5,3,5,4,3,3,1,4,5,5,3,4,5,5,4,5,5,3,4,1,4,1,3,1,4,3,4,2,3,5,5,1,5,5,1,5,5,5,1,5,5,4,4,2,5,4,5,1,5,3,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5
60,40789,1,2,1,4,2,3,1,4,2,2,1,3,1,5,1,4,5,1,2,4,3,2,1,1,3,3,2,4,1,2,2,3,3,2,2,2,1,5,2,1,1,1,4,2,5,4,5,1,1,1,3,1,4,1,4,2,4,2,4,2,4,4,1,4,3
50,50116,4,3,4,5,3,4,3,5,3,5,1,3,3,3,4,3,3,2,2,3,4,2,2,1,1,5,2,2,1,2,2,1,1,1,1,4,1,5,3,4,1,1,5,1,5,1,3,3,1,1,4,4,3,3,4,5,1,4,3,1,4,2,1,4,2
60,77482,4,1,5,4,2,4,1,4,2,4,4,1,2,4,3,3,4,2,4,4,3,2,2,2,2,4,3,1,4,3,2,1,2,4,2,3,2,4,3,4,2,4,1,4,5,4,4,1,2,2,4,1,4,3,3,4,4,4,4,5,4,4,4,4,4
70,33861,1,4,5,5,4,5,1,3,1,5,4,1,2,3,1,1,5,4,5,4,1,5,3,4,4,4,2,4,2,5,5,1,1,4,4,5,4,5,4,3,1,4,3,1,4,4,5,5,5,1,5,5,5,5,5,5,5,3,4,4,3,4,4,5,3
60,14475,2,1,2,5,1,2,3,5,2,4,1,1,1,5,1,5,5,3,4,5,1,1,1,1,1,5,1,1,2,4,5,1,1,2,1,2,1,5,4,5,1,1,4,1,1,1,4,1,4,2,2,5,5,1,4,3,1,2,4,2,1,4,1,1,1
30,13515,1,1,5,5,5,2,1,5,2,4,1,4,1,5,1,4,5,1,4,5,5,1,2,2,2,5,5,2,1,5,2,1,2,2,2,4,2,5,1,5,1,5,5,1,5,4,5,1,4,2,4,4,5,4,4,4,5,1,5,2,4,5,4,4,4
40,78726,4,4,3,5,1,4,1,5,3,5,1,1,3,5,3,1,5,4,4,5,1,1,1,3,1,5,1,5,1,5,4,3,2,5,4,5,5,5,2,1,1,1,3,1,5,1,5,1,5,1,5,1,5,1,4,5,5,4,5,2,3,5,1,5,2
60,87560,2,2,4,2,2,2,1,2,2,4,1,4,2,4,2,2,4,2,2,4,4,2,2,1,2,4,4,5,2,4,4,4,3,2,1,2,2,4,3,5,3,3,3,4,4,4,5,1,1,3,4,4,4,2,3,4,2,2,2,1,1,2,2,5,5
70,109543,2,2,4,5,1,2,2,4,2,5,2,1,2,5,2,4,5,5,3,4,2,1,2,1,4,5,2,5,5,4,4,5,2,2,5,5,2,4,4,4,2,2,4,2,5,2,4,1,5,1,4,4,4,2,4,5,4,2,5,2,2,2,4,4,2
40,2117,4,2,3,3,1,2,2,5,1,2,2,2,4,4,3,1,4,4,3,4,2,2,2,2,2,3,2,2,2,2,4,2,1,2,2,3,2,4,3,3,1,2,4,1,4,2,4,1,1,2,4,4,4,1,4,4,4,2,2,2,3,2,3,3,3
30,90401,3,2,4,4,4,3,2,4,5,5,1,2,2,4,2,3,4,4,3,4,3,1,3,2,4,3,3,4,2,4,2,3,1,2,2,4,5,1,3,4,2,3,2,4,4,4,4,2,3,3,2,2,4,2,2,2,4,1,3,4,2,2,4,2,2
40,94898,4,1,3,3,2,5,1,3,3,2,4,1,1,5,3,5,4,3,3,5,5,1,1,1,3,3,5,3,1,4,4,3,1,4,1,3,1,5,1,5,1,1,3,1,3,1,5,1,1,1,1,3,5,1,4,4,4,3,2,1,4,4,3,2,3
30,97168,4,4,5,1,2,5,3,5,4,5,5,3,5,5,5,1,1,1,3,1,4,1,1,4,5,5,2,4,5,5,2,4,3,5,5,4,5,1,4,4,5,4,5,3,5,4,5,5,5,2,5,5,3,5,5,5,4,4,3,5,5,5,5,5,4
40,1710,5,4,4,2,4,1,1,4,2,5,2,2,3,4,2,3,4,2,4,4,1,3,1,1,3,5,4,3,2,4,4,2,1,3,3,4,3,5,5,4,1,1,2,2,3,3,4,4,4,4,4,4,4,5,2,5,2,2,3,4,3,4,5,4,2
60,44902,1,2,5,4,2,3,1,2,1,5,2,1,1,5,5,1,5,4,2,5,1,2,1,4,1,5,1,2,2,4,1,1,1,4,2,2,4,5,5,4,2,1,2,4,2,2,5,2,1,1,4,2,5,1,3,1,5,1,4,2,1,4,1,4,1
60,10661,4,2,4,3,2,5,2,2,4,5,1,4,2,5,4,1,5,5,4,5,4,2,2,2,4,5,4,4,4,4,2,4,4,2,4,5,4,5,3,5,2,2,5,2,4,2,5,1,5,5,4,4,4,1,1,5,2,5,3,4,3,5,2,2,2
30,13388,5,1,2,4,1,1,2,5,1,1,1,2,5,4,1,5,2,1,5,5,1,1,1,2,1,5,1,4,1,2,5,1,1,5,1,2,1,5,1,5,1,1,5,2,1,1,5,1,1,1,5,4,5,1,5,4,1,1,2,1,2,2,2,1,1
30,11035,5,1,2,4,1,3,1,5,4,3,1,3,5,5,3,4,4,2,3,4,3,2,1,2,5,5,3,4,2,4,4,3,3,3,4,4,2,3,3,4,2,4,3,2,5,2,4,4,2,1,5,5,3,1,3,5,3,3,4,2,2,2,3,4,4
30,107108,4,4,3,4,3,1,1,1,4,1,4,2,4,3,2,4,4,2,2,1,4,1,1,1,1,5,5,5,1,5,2,1,1,2,5,5,4,5,1,4,1,1,4,1,5,3,4,1,1,2,3,3,4,1,1,1,2,1,1,2,4,4,5,4,2
40,1980,5,4,5,4,5,3,1,5,1,5,4,4,3,2,1,3,5,1,5,5,3,1,3,1,1,5,3,5,1,4,5,4,3,3,5,4,4,5,3,5,1,2,3,1,5,1,4,1,3,1,5,5,5,1,3,4,3,1,3,1,3,5,5,5,1
40,28577,4,5,3,5,5,4,2,2,3,4,2,4,2,2,1,4,4,4,3,3,2,1,2,2,2,3,2,2,5,4,4,4,2,2,2,4,2,4,4,5,4,3,2,2,3,1,3,2,2,3,5,4,5,2,3,4,4,3,3,4,2,4,3,4,4
50,105101,3,1,2,2,1,5,3,5,5,5,5,3,5,5,3,3,5,4,3,5,1,2,1,1,5,5,2,1,1,4,5,2,3,4,5,5,5,4,2,5,1,2,3,3,5,5,3,4,1,1,5,3,5,5,5,5,5,5,3,5,4,4,5,2,1
70,22567,4,2,4,4,4,5,2,1,4,1,2,5,5,4,4,4,2,5,3,4,5,2,2,2,1,2,3,4,1,5,4,4,2,3,5,5,4,4,5,5,1,3,4,1,5,4,5,5,4,2,5,4,5,5,5,5,5,4,3,5,5,5,5,5,5
40,99677,1,1,4,3,2,1,5,5,1,4,4,1,2,1,3,3,2,4,2,1,1,2,1,3,4,5,1,1,1,1,4,1,1,4,2,4,4,4,2,4,2,4,4,3,4,4,5,1,1,3,2,4,4,1,5,5,2,4,3,4,5,4,2,4,3
80,2573,5,2,1,4,1,4,1,4,4,5,2,1,3,5,5,2,5,5,5,4,2,4,1,2,2,4,4,5,2,5,2,1,2,4,5,5,4,2,5,3,1,2,4,2,5,2,5,1,2,1,2,4,4,4,4,5,2,5,4,4,3,5,4,3,4
20,76039,2,4,5,4,4,1,1,5,5,4,1,1,1,5,1,2,5,4,4,4,3,1,1,1,1,3,2,2,1,2,5,3,3,1,1,2,1,5,1,4,1,1,5,1,5,2,3,1,1,1,1,1,2,1,5,4,2,1,1,4,5,2,2,3,1
60,38745,5,1,4,5,3,5,1,3,3,1,3,3,4,2,1,5,3,1,4,1,1,2,1,3,4,4,4,5,1,3,5,5,2,3,3,4,4,1,3,4,5,3,2,4,3,4,5,1,1,5,5,3,1,1,4,5,3,2,4,5,5,3,3,5,1
50,74154,4,2,4,4,4,1,1,4,1,4,4,1,4,5,1,5,2,1,3,4,1,1,1,1,2,5,1,5,1,3,5,2,1,1,3,3,4,5,1,5,1,3,1,2,5,1,5,2,1,3,3,5,4,1,3,5,4,4,3,4,2,2,3,2,3
30,26335,1,1,4,1,1,2,3,5,1,5,1,2,1,5,2,3,5,2,5,5,5,1,1,1,4,5,4,4,3,2,4,1,1,2,1,1,1,5,2,5,1,1,5,2,4,1,5,4,5,3,2,4,5,1,4,3,2,1,3,2,4,3,2,3,4
40,73115,2,3,4,3,1,3,4,5,4,3,2,3,1,5,4,3,4,4,4,4,2,1,2,3,4,5,2,5,1,4,4,3,1,2,2,2,1,5,3,5,1,2,5,3,5,1,4,1,2,5,2,4,5,1,4,3,2,3,4,1,2,5,1,4,2
30,18817,4,1,5,5,1,1,1,5,2,4,1,2,2,4,1,2,5,2,4,4,2,1,1,1,1,5,1,2,1,1,5,1,1,2,1,2,1,3,5,5,1,1,5,1,5,1,5,1,4,3,1,2,4,1,3,4,4,1,4,2,4,5,3,4,2
30,22950,4,2,1,4,1,5,2,5,1,1,2,4,4,5,4,4,5,5,5,5,2,2,1,2,4,4,2,5,1,4,4,5,5,4,2,5,5,5,1,4,1,4,5,1,5,2,5,1,1,4,4,1,5,1,4,5,5,1,5,4,4,4,4,4,2
30,753,5,1,4,5,4,4,1,4,4,3,5,4,2,4,4,3,5,4,2,4,4,1,2,2,4,5,4,4,1,4,5,2,1,2,2,2,1,4,2,5,2,2,5,4,4,4,4,4,5,1,5,4,5,2,1,4,2,5,4,1,4,4,5,4,3
40,62188,2,3,4,3,2,5,1,4,2,3,5,4,3,5,4,3,5,2,3,4,4,3,3,4,2,3,4,2,2,4,2,4,3,2,2,4,1,3,4,4,2,4,4,3,4,4,4,4,4,2,4,3,4,3,3,5,4,2,2,2,3,4,4,4,2
60,36533,5,1,3,5,1,5,5,4,1,1,1,2,4,5,1,1,1,2,5,5,4,1,1,1,1,5,5,5,1,2,5,2,1,2,1,5,1,5,4,5,1,1,5,1,5,1,5,1,1,5,4,4,5,1,2,2,5,1,5,2,4,2,5,4,5
40,93374,4,1,4,5,1,5,2,1,2,4,1,4,1,5,1,4,5,2,3,5,1,1,1,1,1,5,2,5,1,2,5,1,4,3,1,1,1,5,3,5,1,1,5,1,4,3,4,1,2,1,1,4,5,1,4,5,5,4,2,1,4,4,2,4,1
50,29674,5,1,5,4,5,5,1,4,5,5,4,5,5,5,5,4,4,5,5,5,5,3,1,4,5,4,4,5,1,5,5,2,5,4,4,5,5,5,5,5,4,4,3,4,5,3,4,2,1,1,5,3,5,2,5,5,5,3,4,4,4,5,4,5,5
70,109300,1,4,2,2,5,1,1,1,1,1,1,1,1,5,1,1,5,1,1,5,1,1,1,1,1,5,3,3,1,4,2,2,1,3,5,5,2,5,1,5,1,1,2,2,3,3,5,1,1,1,3,3,2,5,4,5,5,1,3,3,2,2,4,4,4
60,6556,4,2,5,4,1,4,1,5,4,4,4,4,2,5,4,4,5,5,4,4,1,1,2,2,4,5,5,4,1,5,4,4,3,4,2,5,2,5,3,5,4,4,4,1,2,1,5,1,4,1,4,5,5,5,4,5,4,5,5,5,5,5,5,5,4
50,908,1,1,4,4,1,2,5,5,1,1,1,4,1,5,1,4,5,5,5,5,1,1,1,1,5,5,1,5,1,5,5,4,4,1,1,2,1,5,1,4,1,1,4,4,5,5,5,1,1,1,1,1,5,1,4,5,2,1,4,4,2,5,1,2,1
40,46779,3,2,4,1,2,3,2,5,4,4,1,1,1,5,4,1,4,3,3,5,1,4,3,1,2,4,1,4,1,4,4,2,3,1,1,3,2,5,1,3,1,4,1,5,4,2,5,1,1,1,2,2,3,1,1,5,1,4,3,2,2,5,1,3,4
50,105329,4,2,4,2,2,3,2,5,2,5,2,1,2,5,2,4,4,4,2,5,1,1,1,1,1,5,1,5,1,2,4,2,2,2,1,4,2,5,2,4,1,1,4,2,4,2,5,1,2,2,4,3,5,4,2,2,2,4,4,1,2,4,3,4,2
30,75312,2,2,4,4,3,3,2,3,2,2,1,2,2,4,4,2,3,4,3,5,2,1,3,1,4,3,4,4,1,4,3,2,1,2,2,1,2,5,1,5,2,1,4,3,5,4,5,1,2,2,2,4,3,1,4,3,2,1,4,2,3,4,4,3,3
50,16896,2,1,4,4,1,4,2,5,4,3,1,1,1,2,2,4,5,4,2,4,5,1,1,1,2,5,1,4,1,5,4,1,4,4,2,2,4,4,1,5,1,2,4,1,4,4,4,1,1,1,4,1,5,2,1,5,2,2,1,1,4,2,4,4,1
50,123613,5,3,2,4,5,5,3,3,1,5,1,1,1,5,5,4,5,4,3,5,1,1,3,3,4,3,1,3,2,3,3,3,3,2,1,2,2,1,4,1,3,3,1,3,5,3,5,3,3,1,3,3,1,2,2,3,3,1,5,1,2,5,2,5,2
40,74261,3,2,1,5,4,2,4,4,2,1,2,1,2,5,2,1,5,4,5,5,1,5,1,5,1,3,1,4,3,4,4,4,1,1,2,1,1,5,1,5,1,3,1,4,4,1,5,3,1,1,5,4,4,1,4,2,1,4,2,3,5,4,3,2,2
30,10166,4,3,5,2,5,5,2,5,4,5,4,4,4,4,5,3,4,4,3,3,1,3,3,4,4,3,3,3,1,5,2,3,1,3,4,4,2,5,3,3,5,4,4,5,5,5,4,3,4,3,5,4,2,4,3,4,5,5,3,1,5,5,5,5,5
40,12342,5,4,4,4,5,5,1,3,2,5,2,1,1,5,5,3,5,1,1,4,4,4,2,1,2,4,2,2,1,1,4,2,1,2,1,2,1,5,1,4,2,2,2,1,4,2,3,2,4,1,2,1,4,1,2,3,4,5,1,4,3,4,4,2,1
40,35482,2,3,3,4,3,4,2,5,1,4,2,1,1,5,2,2,5,4,3,4,1,1,2,1,4,5,1,4,1,2,5,3,1,3,2,4,4,5,3,5,2,1,3,2,4,3,4,1,1,3,4,4,5,1,4,5,4,4,4,1,2,4,4,4,3
30,53536,1,2,5,4,5,5,1,3,5,4,5,5,4,5,4,3,5,4,3,2,5,4,1,3,1,5,5,5,1,3,4,2,1,3,4,5,5,5,5,3,1,4,5,5,5,3,4,3,4,1,3,3,4,4,3,5,2,3,3,2,3,5,2,5,3
40,37941,4,2,1,4,2,2,1,3,1,4,1,2,2,5,1,4,4,2,4,5,2,2,1,1,4,3,2,4,2,2,5,2,2,2,1,2,1,5,3,4,1,2,5,1,4,1,5,2,1,1,2,1,4,1,4,4,2,2,2,1,1,3,2,2,3
30,81304,4,1,4,4,1,2,1,5,4,4,1,1,4,5,2,4,5,4,4,5,2,1,1,1,4,5,3,5,1,4,5,1,1,2,1,4,2,5,1,5,4,1,5,4,5,1,5,1,2,1,5,4,5,1,4,2,2,1,2,2,4,5,2,5,4
60,113890,5,5,4,1,5,5,5,1,5,5,5,1,5,3,5,3,4,2,3,2,5,4,5,5,1,1,1,1,1,4,5,4,4,2,4,5,1,5,5,3,1,4,5,4,5,4,5,2,2,1,5,4,2,5,5,4,2,1,3,4,5,5,5,5,3
80,2144,4,1,1,4,2,1,2,1,1,1,1,1,2,1,2,4,5,4,2,2,5,2,4,4,5,4,1,1,2,1,1,2,1,2,2,1,2,1,1,1,5,4,1,4,1,4,1,5,5,5,1,4,4,4,1,1,1,5,4,2,2,1,4,4,2
90,123603,5,3,5,5,1,3,4,1,4,2,1,1,4,5,4,5,5,4,5,5,4,1,3,1,1,3,3,5,1,1,5,2,1,4,1,4,4,4,4,5,4,4,5,2,5,2,5,1,1,3,4,5,5,1,1,5,1,2,5,4,1,1,2,4,4
60,27878,4,2,5,4,2,5,4,3,5,5,2,5,4,4,5,3,2,4,2,4,5,2,4,4,4,4,4,4,4,5,5,4,5,4,5,4,4,5,5,4,5,5,5,4,5,4,5,5,5,1,5,2,4,5,4,5,5,5,5,5,4,5,5,5,4
30,18576,4,1,2,4,1,1,3,3,2,4,1,4,2,5,1,3,5,2,3,5,2,1,1,1,1,4,2,4,2,2,5,3,1,2,2,4,1,5,1,5,1,1,5,2,4,1,4,1,2,3,1,4,5,1,4,5,1,4,4,1,3,4,2,4,3
70,85423,2,3,3,4,2,1,1,5,1,5,1,1,1,5,3,2,1,4,3,2,1,2,2,3,2,4,1,5,4,5,4,2,1,1,1,3,1,5,1,4,2,2,3,4,5,3,4,5,4,5,4,2,5,2,3,1,5,5,3,3,5,5,2,4,4
70,62147,2,3,4,4,4,3,4,3,2,5,2,2,3,3,4,1,4,4,3,4,4,2,3,3,4,3,3,2,3,2,2,3,3,3,1,4,4,3,3,3,3,3,3,3,5,4,3,3,5,1,4,1,3,2,3,5,4,3,3,3,3,3,2,3,3
30,47332,4,1,3,4,2,3,1,5,4,3,1,3,4,5,3,3,5,4,3,5,4,1,1,2,3,3,3,4,1,4,4,3,3,4,2,3,1,5,1,4,1,1,4,4,4,2,5,1,1,1,4,5,4,1,4,5,4,1,3,4,3,4,4,3,3
50,119001,4,4,5,5,1,2,2,5,2,5,2,1,1,5,4,5,5,1,4,4,2,1,1,1,5,5,2,5,1,2,4,2,1,2,2,4,1,5,1,5,1,1,5,1,5,1,1,1,1,1,5,4,5,1,5,5,5,1,5,5,2,2,4,3,2
80,72603,1,2,4,3,1,5,1,4,4,5,4,1,4,5,4,4,5,1,3,4,5,1,4,4,4,3,4,5,2,5,5,2,4,3,5,5,4,5,5,4,5,2,3,2,5,4,4,3,1,1,4,5,2,2,1,5,5,4,5,4,5,5,4,5,3
60,32695,5,4,5,5,2,5,1,4,4,5,2,3,4,5,4,4,5,3,5,5,1,1,2,4,5,3,4,4,5,4,5,2,3,3,5,5,4,2,4,5,2,4,4,1,5,2,5,5,5,1,5,4,5,5,5,5,5,5,4,2,2,5,4,5,4
30,120987,4,2,3,4,1,4,4,4,3,1,2,3,2,5,4,1,5,2,3,4,2,2,3,2,4,4,2,5,1,2,2,1,3,1,1,2,2,5,3,4,1,4,5,4,4,3,5,3,4,1,4,4,4,1,1,5,5,4,4,2,3,1,2,4,4
80,90799,4,2,4,5,5,3,5,2,5,5,4,5,1,5,4,5,5,4,4,5,4,1,3,2,5,4,5,5,3,5,5,4,5,3,2,5,2,5,5,4,5,4,3,2,5,2,4,2,4,3,5,5,4,5,3,4,4,2,4,4,3,4,5,5,5
40,84988,4,3,3,5,3,4,1,3,4,5,3,4,3,3,3,3,4,4,4,3,4,2,3,3,4,3,4,4,3,4,5,3,4,4,5,5,4,4,1,3,4,4,4,3,4,4,5,5,4,3,5,4,4,5,4,4,5,4,3,4,3,3,4,5,3
30,125940,2,3,2,2,4,2,3,4,2,4,1,2,2,5,2,3,4,1,4,3,3,2,3,3,3,3,3,2,3,2,4,2,1,2,2,2,1,5,1,4,1,1,2,2,1,3,2,2,2,1,3,2,4,2,3,2,2,1,2,1,3,4,2,2,2
80,118193,2,2,5,2,2,4,1,5,2,5,2,5,1,5,1,4,5,1,4,5,5,1,1,1,5,1,5,4,4,5,1,4,1,4,1,5,1,5,4,5,1,4,5,5,5,5,5,1,2,1,5,5,1,1,5,5,5,5,4,5,5,5,5,5,4
50,41429,4,1,3,5,1,2,4,5,2,5,1,4,1,5,3,4,5,2,5,5,3,2,2,2,4,4,3,4,2,2,4,2,1,2,1,4,2,1,1,5,1,1,3,1,5,2,4,1,4,4,3,4,1,1,4,1,2,3,4,1,2,2,1,1,1
40,130215,5,4,5,2,4,5,1,3,5,5,4,5,4,5,2,4,5,4,4,3,5,2,3,3,4,3,4,4,1,5,5,2,3,3,3,3,4,4,4,4,2,4,1,4,4,4,4,2,4,1,5,4,5,4,2,5,1,3,3,2,3,4,4,4,1
80,103793,5,1,2,4,1,3,2,3,2,5,1,4,4,1,4,2,5,4,4,5,1,4,1,1,4,5,1,2,2,4,4,4,3,2,1,5,1,2,1,4,4,2,5,4,5,4,5,1,2,3,5,4,5,1,4,5,5,1,4,4,5,5,4,5,4
40,120551,2,1,5,5,1,5,2,5,3,5,1,2,1,5,4,5,5,2,5,5,4,1,1,1,3,5,4,5,1,4,5,1,1,2,2,2,2,5,3,4,1,1,5,1,4,1,5,1,1,2,2,3,4,1,5,4,4,2,2,4,3,2,4,4,2
30,111890,4,1,4,4,2,3,3,4,1,4,2,1,1,4,1,4,4,2,4,4,1,2,1,1,1,5,2,3,2,4,4,2,1,1,1,2,1,4,3,3,1,2,2,1,4,2,4,1,1,1,1,1,5,2,2,4,2,2,2,1,3,4,1,3,2
50,24417,4,4,5,4,3,2,1,2,2,5,5,4,2,2,4,4,4,4,2,2,4,2,1,2,4,5,4,1,1,2,1,1,1,5,2,5,5,5,4,2,1,2,2,1,5,5,4,1,2,1,5,5,5,4,1,5,5,2,4,4,4,5,1,2,4
50,48989,5,4,5,2,5,3,1,3,3,5,4,4,3,5,5,4,5,1,1,5,1,2,1,2,2,5,3,2,1,5,5,1,1,4,2,5,5,5,1,5,1,1,1,4,5,1,5,1,2,1,5,2,5,1,2,5,1,1,1,1,3,5,1,5,5
30,42978,2,1,4,5,2,3,3,5,2,2,1,2,2,1,4,2,4,3,4,4,2,2,3,1,1,5,3,2,1,2,4,3,3,2,2,4,2,5,1,4,1,3,2,3,4,2,4,1,1,2,3,2,5,2,2,2,4,2,4,2,3,3,1,4,1
40,14215,5,3,5,5,3,2,1,3,2,1,1,5,1,5,1,3,5,2,5,5,3,1,2,1,4,5,2,4,1,1,5,4,1,1,1,1,5,5,1,5,1,1,5,1,5,1,5,1,1,1,3,2,5,1,4,1,1,1,3,1,1,5,1,5,1
40,87089,4,4,5,2,2,4,1,5,4,5,1,4,2,4,2,4,4,5,4,4,3,2,2,3,4,4,1,4,5,3,5,3,1,4,1,4,3,5,4,3,5,5,5,4,4,4,4,1,4,3,4,4,5,3,5,5,5,4,3,4,4,4,4,4,3
30,107008,3,1,4,4,1,4,2,4,4,3,1,4,2,5,3,3,2,5,2,5,5,1,1,2,3,5,2,2,2,3,4,2,1,1,1,1,1,5,1,4,1,3,3,1,2,1,5,1,1,2,2,2,3,1,5,4,2,1,4,1,3,4,2,2,2
30,117678,2,1,3,5,1,1,1,5,2,5,1,2,2,5,3,3,5,3,5,5,2,1,1,1,2,3,4,4,1,4,4,1,1,2,1,3,2,5,4,4,1,2,5,2,4,1,5,2,1,4,4,4,4,1,5,1,2,3,5,1,3,2,1,2,2
50,94168,5,2,3,4,1,4,1,4,4,5,4,2,5,5,1,4,2,3,4,4,4,4,2,2,4,5,2,5,1,4,4,3,1,5,1,4,5,5,5,4,1,1,1,4,5,2,5,4,1,1,5,3,5,4,4,4,5,1,3,2,5,5,5,5,5
30,90493,1,1,1,5,1,1,5,5,4,1,1,2,1,5,4,4,5,1,1,1,1,1,1,1,1,5,4,5,1,4,5,1,1,1,1,2,1,5,1,5,1,1,4,1,1,1,5,2,2,1,1,5,1,1,4,1,5,2,4,1,1,1,4,1,1
70,102121,3,3,4,4,4,4,3,5,4,5,1,3,2,5,4,4,5,4,4,3,3,4,3,2,4,3,3,4,2,4,4,2,3,4,5,5,4,5,4,4,3,3,4,4,5,4,5,1,4,1,4,4,4,4,3,5,5,4,4,4,4,4,4,5,4
50,93545,2,3,4,5,1,1,2,5,4,5,1,2,2,5,1,2,5,2,2,5,1,1,3,1,1,4,1,4,1,2,4,1,1,1,1,4,1,5,1,4,2,1,1,1,4,1,5,1,1,1,2,1,5,1,4,5,2,1,4,2,4,5,1,5,1
60,4422,1,1,4,2,5,2,1,2,2,5,1,1,1,4,5,4,5,4,3,4,1,1,1,4,1,3,1,4,1,4,2,1,1,4,1,5,1,5,5,4,1,1,5,1,5,1,4,1,4,1,5,1,5,1,5,1,1,2,1,1,5,5,4,5,5
30,28806,2,2,2,4,4,1,1,5,1,5,1,1,1,5,1,3,4,2,3,5,1,2,2,1,4,5,1,5,1,5,5,1,1,2,2,4,1,5,2,3,1,1,1,2,5,3,4,1,1,1,1,1,5,2,3,5,5,5,1,2,3,2,1,3,1
70,57865,5,4,5,5,3,5,2,3,5,5,5,5,5,5,5,3,4,5,4,4,3,5,1,5,3,5,2,4,1,5,4,4,1,4,1,5,2,4,5,5,5,1,5,2,4,5,5,1,1,1,5,4,4,2,4,5,5,4,4,4,5,5,5,5,5
60,77889,5,5,4,4,5,4,2,2,3,2,5,3,2,4,4,5,5,4,2,4,4,1,4,4,5,4,1,4,2,4,5,1,3,5,5,5,5,5,5,4,4,3,3,5,4,2,4,3,1,1,1,2,5,2,3,5,5,3,3,4,4,5,5,5,5
40,109133,1,1,4,2,1,3,2,4,2,3,1,4,1,5,1,3,5,1,2,5,1,1,1,1,1,5,2,3,1,2,4,2,3,2,1,2,1,5,1,5,1,1,4,3,3,2,4,1,4,1,3,3,4,1,3,5,1,3,3,1,2,2,2,3,3
40,99437,5,3,3,1,4,1,2,2,4,4,1,1,4,5,2,2,4,1,2,3,2,1,1,3,2,5,1,5,2,1,5,1,1,2,2,4,4,5,1,2,2,1,5,1,2,1,2,1,4,1,5,4,5,2,2,5,5,3,4,5,1,4,4,2,1
